DEPT,TWT,seismicamplitude,AI_Jason_inv,AI_Log,Int,D2,Quadr,TraceGrad,GradMag,Freq,Phase,CosPhase
1620.823,1179.589,875.690,,7148.6,1.2750,-100.6,-350.3,76.5,881.4,36.9,-28.1743,0.7346
1620.976,1179.681,884.156,,7146.9,1.2746,-109.6,-330.4,77.9,876.3,37.1,-26.8526,0.7425
1621.128,1179.774,892.614,,7147.1,1.2742,-118.6,-310.4,79.4,871.1,37.2,-25.5309,0.7504
1621.280,1179.866,901.064,,7146.4,1.2738,-127.6,-290.5,80.8,866.0,37.3,-24.2091,0.7583
1621.433,1179.959,909.507,,7147.0,1.2734,-136.6,-270.6,82.2,860.9,37.4,-22.8874,0.7662
1621.585,1180.051,917.947,,7190.4,1.2731,-145.5,-250.6,83.6,855.7,37.5,-21.5659,0.7741
1621.738,1180.144,926.388,,7236.2,1.2727,-154.5,-230.7,85.1,850.6,37.6,-20.2443,0.7819
1621.890,1180.236,934.830,,7282.1,1.2723,-163.5,-210.8,86.5,845.4,37.7,-18.9228,0.7898
1622.042,1180.328,943.268,,7328.0,1.2719,-172.4,-190.8,87.9,840.3,37.8,-17.6013,0.7977
1622.195,1180.421,951.701,,7360.7,1.2716,-181.4,-170.9,89.3,835.2,37.9,-16.2799,0.8056
1622.347,1180.513,960.125,,7383.5,1.2712,-190.4,-150.9,90.8,830.1,38.0,-14.9584,0.8134
1622.500,1180.606,968.541,,7387.2,1.2708,-199.3,-131.0,92.2,824.9,38.1,-13.6372,0.8213
1622.652,1180.698,976.946,,7383.9,1.2705,-208.3,-111.0,93.6,819.8,38.2,-12.3164,0.8292
1622.804,1180.791,985.345,,7378.5,1.2701,-217.2,-91.1,95.0,814.7,38.3,-10.9954,0.8370
1622.957,1180.883,993.738,,7373.4,1.2697,-226.2,-71.1,96.4,809.5,38.4,-9.6740,0.8449
1623.109,1180.976,1001.788,,7360.9,1.2694,-235.1,-51.2,97.8,804.4,38.5,-8.3525,0.8527
1623.262,1181.068,1002.399,,7341.6,1.2718,-237.6,-29.2,95.9,807.4,38.7,-7.0458,0.8538
1623.414,1181.161,999.800,,7308.3,1.2753,-237.7,-6.4,92.7,813.2,38.8,-5.7442,0.8524
1623.566,1181.253,997.196,,7272.0,1.2787,-237.8,16.3,89.5,819.1,38.9,-4.4423,0.8510
1623.719,1181.346,994.585,,7234.3,1.2822,-238.0,39.1,86.3,824.9,39.0,-3.1404,0.8496
1623.871,1181.438,991.966,,7203.0,1.2856,-238.1,61.9,83.2,830.8,39.2,-1.8385,0.8483
1624.024,1181.531,989.339,,7189.8,1.2891,-238.2,84.6,80.0,836.6,39.3,-0.5367,0.8469
1624.176,1181.623,986.709,,7182.6,1.2925,-238.3,107.4,76.8,842.5,39.4,0.7652,0.8455
1624.328,1181.716,984.078,,7173.1,1.2960,-238.4,130.1,73.6,848.3,39.6,2.0668,0.8441
1624.481,1181.808,981.448,,7164.4,1.2994,-238.6,152.9,70.5,854.2,39.7,3.3681,0.8427
1624.633,1181.901,978.813,,7158.7,1.3029,-238.7,175.6,67.3,860.0,39.8,4.6693,0.8413
1624.786,1181.993,976.171,,7150.2,1.3063,-238.8,198.3,64.2,865.9,40.0,5.9709,0.8399
1624.938,1182.086,973.513,,7140.8,1.3098,-238.9,221.1,61.0,871.8,40.1,7.2729,0.8385
1625.090,1182.178,970.846,,7127.6,1.3132,-239.0,243.8,57.8,877.6,40.2,8.5749,0.8371
1625.243,1182.271,968.174,,7111.8,1.3167,-239.1,266.6,54.7,883.5,40.4,9.8768,0.8357
1625.395,1182.363,965.503,,7100.3,1.3201,-239.2,289.3,51.5,889.4,40.5,11.1785,0.8343
1625.548,1182.456,962.835,,7095.9,1.3236,-239.3,312.1,48.3,895.3,40.6,12.4800,0.8329
1625.700,1182.548,960.167,,7085.6,1.3271,-239.4,334.8,45.2,901.2,40.7,13.7814,0.8315
1625.852,1182.641,957.495,,7067.3,1.3305,-239.6,357.5,42.0,907.0,40.9,15.0826,0.8300
1626.005,1182.733,954.817,,7055.0,1.3340,-239.7,380.2,38.9,912.9,41.0,16.3835,0.8286
1626.157,1182.825,952.126,,7048.1,1.3374,-239.8,403.0,35.7,918.8,41.1,17.6844,0.8272
1626.310,1182.918,949.426,,7026.1,1.3409,-239.9,425.7,32.6,924.7,41.3,18.9856,0.8258
1626.462,1183.010,944.227,,6993.4,1.3444,-240.2,448.1,29.2,931.2,41.4,20.2935,0.8232
1626.614,1183.103,931.659,,6960.3,1.3485,-242.8,468.5,23.4,942.1,41.6,21.6514,0.8121
1626.767,1183.195,917.849,,6940.1,1.3526,-245.5,488.9,17.6,953.1,41.7,23.0090,0.8009
1626.919,1183.288,904.040,,6924.8,1.3567,-248.1,509.2,11.9,964.0,41.9,24.3662,0.7898
1627.072,1183.380,890.231,,6898.7,1.3608,-250.7,529.6,6.1,975.0,42.1,25.7231,0.7787
1627.224,1183.473,876.422,,6856.0,1.3649,-253.3,549.9,0.4,985.9,42.2,27.0799,0.7675
1627.376,1183.565,862.609,,6818.9,1.3690,-255.9,570.2,-5.4,996.8,42.4,28.4367,0.7564
1627.529,1183.658,848.795,,6787.0,1.3730,-258.5,590.6,-11.1,1007.8,42.5,29.7932,0.7452
1627.681,1183.750,834.980,,6757.8,1.3771,-261.1,610.9,-16.9,1018.7,42.7,31.1496,0.7341
1627.834,1183.843,821.165,,6728.2,1.3812,-263.8,631.2,-22.6,1029.7,42.9,32.5056,0.7229
1627.986,1183.935,807.351,,6683.9,1.3852,-266.4,651.5,-28.4,1040.6,43.0,33.8614,0.7118
1628.138,1184.028,793.536,,6636.4,1.3893,-269.0,671.8,-34.1,1051.5,43.2,35.2176,0.7006
1628.291,1184.120,779.718,,6597.6,1.3934,-271.6,692.1,-39.9,1062.5,43.3,36.5742,0.6895
1628.443,1184.213,765.898,,6566.8,1.3975,-274.2,712.4,-45.7,1073.4,43.5,37.9309,0.6783
1628.596,1184.305,752.076,,6563.5,1.4016,-276.8,732.8,-51.4,1084.3,43.7,39.2874,0.6672
1628.748,1184.398,738.245,,6590.8,1.4057,-279.5,753.1,-57.2,1095.3,43.8,40.6440,0.6560
1628.900,1184.490,724.407,,6742.9,1.4097,-282.1,773.4,-62.9,1106.2,44.0,42.0008,0.6448
1629.053,1184.583,710.561,,6914.5,1.4138,-284.7,793.7,-68.7,1117.2,44.2,43.3576,0.6337
1629.205,1184.675,696.712,,7050.1,1.4179,-287.3,814.0,-74.4,1128.1,44.3,44.7143,0.6225
1629.358,1184.768,682.865,,7158.6,1.4219,-289.9,834.3,-80.2,1139.0,44.5,46.0709,0.6113
1629.510,1184.860,669.019,,7236.0,1.4260,-292.5,854.6,-85.9,1150.0,44.6,47.4273,0.6002
1629.662,1184.953,655.172,,7292.8,1.4301,-295.1,874.8,-91.7,1160.9,44.8,48.7835,0.5890
1629.815,1185.045,634.652,,7345.3,1.4317,-290.9,889.6,-97.9,1169.3,45.0,50.2318,0.5729
1629.967,1185.137,607.084,,7392.7,1.4308,-279.5,898.4,-104.6,1174.9,45.2,51.7772,0.5516
1630.120,1185.230,579.516,,7433.4,1.4299,-268.1,907.2,-111.4,1180.6,45.5,53.3225,0.5304
1630.272,1185.322,551.954,,7478.0,1.4291,-256.7,916.0,-118.1,1186.2,45.7,54.8676,0.5091
1630.424,1185.415,524.394,,7548.4,1.4282,-245.3,924.8,-124.8,1191.8,45.9,56.4125,0.4878
1630.577,1185.507,496.831,,7620.8,1.4273,-233.9,933.7,-131.6,1197.5,46.2,57.9577,0.4665
1630.729,1185.600,469.258,,7679.9,1.4264,-222.5,942.5,-138.3,1203.1,46.4,59.5034,0.4452
1630.882,1185.692,441.676,,7727.5,1.4255,-211.0,951.3,-145.0,1208.8,46.7,61.0496,0.4239
1631.034,1185.785,414.093,,7772.4,1.4246,-199.6,960.1,-151.8,1214.4,46.9,62.5956,0.4026
1631.186,1185.877,386.513,,7838.1,1.4238,-188.2,968.9,-158.5,1220.0,47.1,64.1414,0.3814
1631.339,1185.970,358.936,,7918.4,1.4229,-176.8,977.7,-165.2,1225.6,47.4,65.6869,0.3601
1631.491,1186.062,331.360,,8021.1,1.4219,-165.4,986.5,-171.9,1231.3,47.6,67.2323,0.3388
1631.644,1186.155,303.789,,8097.0,1.4210,-153.9,995.2,-178.7,1236.9,47.8,68.7774,0.3175
1631.796,1186.247,276.219,,7989.7,1.4201,-142.5,1004.0,-185.4,1242.5,48.1,70.3226,0.2962
1631.948,1186.340,248.649,,7857.0,1.4192,-131.1,1012.8,-192.1,1248.1,48.3,71.8678,0.2749
1632.101,1186.432,221.080,,7692.7,1.4183,-119.7,1021.6,-198.9,1253.7,48.5,73.4128,0.2537
1632.253,1186.525,193.516,,7548.2,1.4174,-108.3,1030.3,-205.6,1259.3,48.8,74.9577,0.2324
1632.406,1186.617,165.954,,7423.6,1.4165,-96.8,1039.1,-212.3,1264.9,49.0,76.5024,0.2111
1632.558,1186.710,138.390,,7316.0,1.4156,-85.4,1047.8,-219.0,1270.5,49.3,78.0471,0.1898
1632.710,1186.802,110.822,,7209.3,1.4147,-74.0,1056.6,-225.8,1276.1,49.5,79.5921,0.1685
1632.863,1186.895,83.249,,7127.1,1.4138,-62.6,1065.3,-232.5,1281.7,49.7,81.1371,0.1473
1633.015,1186.987,55.527,,7077.6,1.4129,-51.1,1074.1,-239.2,1287.3,50.0,82.6823,0.1260
1633.168,1187.080,26.122,,7044.9,1.4097,-40.2,1066.1,-243.5,1280.8,50.2,84.4074,0.1005
1633.320,1187.172,-3.747,,7014.0,1.4062,-29.4,1055.5,-247.3,1272.3,50.5,86.1617,0.0744
1633.472,1187.265,-33.614,,7053.8,1.4027,-18.5,1044.8,-251.2,1263.8,50.8,87.9160,0.0483
1633.625,1187.357,-63.479,,7191.0,1.3992,-7.7,1034.2,-255.0,1255.3,51.0,89.6703,0.0221
1633.777,1187.450,-93.339,,7340.1,1.3956,3.2,1023.5,-258.9,1246.8,51.3,91.4245,-0.0040
1633.930,1187.542,-123.195,,7461.1,1.3921,14.0,1012.9,-262.7,1238.3,51.6,93.1785,-0.0301
1634.082,1187.635,-153.048,,7505.7,1.3886,24.9,1002.2,-266.6,1229.8,51.9,94.9326,-0.0562
1634.234,1187.727,-182.900,,7523.5,1.3851,35.7,991.5,-270.4,1221.3,52.1,96.6867,-0.0823
1634.387,1187.819,-212.750,,7530.3,1.3816,46.5,980.8,-274.3,1212.8,52.4,98.4407,-0.1085
1634.539,1187.912,-242.595,,7539.2,1.3780,57.4,970.2,-278.1,1204.3,52.7,100.1947,-0.1346
1634.692,1188.004,-272.436,,7543.9,1.3745,68.2,959.5,-282.0,1195.8,53.0,101.9485,-0.1607
1634.844,1188.097,-302.274,,7548.8,1.3710,79.0,948.8,-285.8,1187.3,53.2,103.7023,-0.1868
1634.996,1188.189,-332.110,,7577.8,1.3675,89.9,938.1,-289.6,1178.8,53.5,105.4561,-0.2129
1635.149,1188.282,-361.943,,7614.1,1.3640,100.7,927.4,-293.5,1170.3,53.8,107.2099,-0.2390
1635.301,1188.374,-391.772,,7638.2,1.3604,111.5,916.7,-297.3,1161.8,54.1,108.9636,-0.2651
1635.454,1188.467,-421.596,,7645.7,1.3569,122.4,906.0,-301.1,1153.3,54.3,110.7172,-0.2912
1635.606,1188.559,-451.418,,7625.9,1.3534,133.2,895.3,-305.0,1144.7,54.6,112.4707,-0.3173
1635.758,1188.652,-481.239,,7606.0,1.3498,144.0,884.6,-308.8,1136.2,54.9,114.2243,-0.3434
1635.911,1188.744,-511.059,,7584.3,1.3463,154.9,873.9,-312.6,1127.7,55.1,115.9780,-0.3695
1636.063,1188.837,-540.878,,7562.9,1.3428,165.7,863.1,-316.4,1119.2,55.4,117.7318,-0.3956
1636.216,1188.929,-570.697,,7544.2,1.3392,176.5,852.4,-320.2,1110.6,55.7,119.4857,-0.4217
1636.368,1189.022,-597.927,,7526.6,1.3370,189.3,837.0,-321.9,1100.4,55.9,120.1755,-0.4465
1636.520,1189.114,-619.772,,7508.7,1.3388,208.4,806.6,-316.4,1084.8,56.2,117.4049,-0.4675
1636.673,1189.207,-641.033,,7494.8,1.3407,227.5,776.1,-311.0,1069.1,56.4,114.6321,-0.4884
1636.825,1189.299,-662.287,,7489.4,1.3425,246.6,745.6,-305.6,1053.4,56.6,111.8569,-0.5093
1636.978,1189.392,-683.536,,7489.7,1.3443,265.7,715.2,-300.2,1037.8,56.8,109.0798,-0.5302
1637.130,1189.484,-704.785,,7495.6,1.3462,284.8,684.7,-294.7,1022.1,57.1,106.3006,-0.5512
1637.282,1189.577,-726.034,,7530.9,1.3480,303.8,654.2,-289.3,1006.5,57.3,103.5191,-0.5721
1637.435,1189.669,-747.277,,7588.7,1.3499,322.9,623.7,-283.9,990.9,57.5,100.7354,-0.5930
1637.587,1189.762,-768.513,,7692.9,1.3517,342.0,593.3,-278.5,975.2,57.7,97.9500,-0.6139
1637.740,1189.854,-789.740,,7807.4,1.3536,361.1,562.8,-273.1,959.6,58.0,95.1629,-0.6348
1637.892,1189.947,-810.962,,7909.1,1.3554,380.1,532.3,-267.6,943.9,58.2,92.3738,-0.6557
1638.044,1190.039,-832.179,,7969.1,1.3572,399.2,501.8,-262.2,928.3,58.4,89.5821,-0.6766
1638.197,1190.132,-853.393,,7953.2,1.3591,418.3,471.4,-256.8,912.7,58.6,86.7874,-0.6975
1638.349,1190.224,-874.601,,7921.6,1.3609,437.3,440.9,-251.4,897.0,58.9,83.9900,-0.7184
1638.502,1190.317,-895.805,,7871.4,1.3627,456.4,410.4,-246.0,881.4,59.1,81.1907,-0.7393
1638.654,1190.409,-917.004,,7813.6,1.3646,475.4,379.9,-240.5,865.7,59.3,78.3892,-0.7601
1638.806,1190.501,-938.199,,7747.0,1.3664,494.5,349.4,-235.1,850.1,59.5,75.5850,-0.7810
1638.959,1190.594,-959.390,,7687.3,1.3683,513.5,318.9,-229.7,834.5,59.8,72.7783,-0.8019
1639.111,1190.687,-980.576,,7636.0,1.3701,532.6,288.4,-224.3,818.9,60.0,69.9695,-0.8228
1639.264,1190.779,-1001.759,,7592.1,1.3720,551.6,258.0,-218.9,803.2,60.2,67.1581,-0.8436
1639.416,1190.871,-1022.939,,7537.7,1.3738,570.6,227.5,-213.4,787.6,60.4,64.3430,-0.8645
1639.568,1190.964,-1044.115,,7481.7,1.3756,589.6,197.0,-208.0,772.0,60.7,61.5236,-0.8854
1639.721,1191.056,-1048.452,,7426.4,1.3803,597.0,160.2,-195.2,765.6,60.8,54.5870,-0.8907
1639.873,1191.149,-1042.016,,7374.0,1.3866,597.0,119.4,-177.6,765.1,60.9,45.0209,-0.8862
1640.026,1191.241,-1035.576,,7307.0,1.3930,597.0,78.6,-160.1,764.5,61.0,35.4604,-0.8817
1640.178,1191.334,-1029.132,,7234.3,1.3994,597.0,37.9,-142.5,764.0,61.1,25.9063,-0.8771
1640.330,1191.426,-1022.683,,7170.1,1.4058,597.0,-2.9,-124.9,763.5,61.3,16.3554,-0.8726
1640.483,1191.519,-1016.232,,7119.4,1.4122,597.0,-43.6,-107.4,763.0,61.4,6.8059,-0.8680
1640.635,1191.611,-1009.778,,7078.8,1.4186,597.0,-84.4,-89.8,762.5,61.5,-2.7418,-0.8635
1640.788,1191.704,-1003.321,,7059.6,1.4250,596.9,-125.2,-72.3,762.0,61.6,-12.2879,-0.8589
1640.940,1191.796,-996.863,,7052.8,1.4313,596.9,-165.9,-54.7,761.5,61.7,-21.8331,-0.8544
1641.092,1191.889,-990.402,,7068.5,1.4377,596.9,-206.7,-37.2,761.1,61.8,-31.3772,-0.8498
1641.245,1191.981,-983.938,,7102.5,1.4441,596.9,-247.4,-19.6,760.6,61.9,-40.9189,-0.8453
1641.397,1192.074,-977.472,,7198.0,1.4505,596.9,-288.2,-2.1,760.1,62.0,-50.4573,-0.8407
1641.550,1192.166,-971.002,,7303.2,1.4569,596.9,-328.9,15.5,759.6,62.1,-59.9932,-0.8361
1641.702,1192.259,-964.527,,7383.9,1.4633,596.8,-369.7,33.0,759.1,62.2,-69.5273,-0.8316
1641.854,1192.351,-958.045,,7457.9,1.4697,596.8,-410.5,50.6,758.7,62.3,-79.0595,-0.8270
1642.007,1192.444,-951.559,,7521.8,1.4761,596.8,-451.2,68.1,758.2,62.4,-88.5892,-0.8224
1642.159,1192.536,-945.069,,7576.5,1.4825,596.8,-491.9,85.7,757.8,62.5,-98.1165,-0.8179
1642.312,1192.629,-938.576,,7599.7,1.4889,596.8,-532.7,103.2,757.3,62.6,-107.6416,-0.8133
1642.464,1192.721,-932.081,,7573.8,1.4953,596.8,-573.4,120.7,756.9,62.7,-117.1645,-0.8087
1642.616,1192.813,-925.585,,7481.6,1.5017,596.7,-614.1,138.3,756.4,62.8,-126.6853,-0.8041
1642.769,1192.906,-919.089,,7381.1,1.5081,596.7,-654.9,155.8,756.0,63.0,-136.2038,-0.7995
1642.921,1192.998,-909.664,,7278.4,1.5145,596.7,-695.6,173.4,755.5,63.1,-145.7199,-0.7950
1643.074,1193.091,-878.959,,7191.8,1.5171,580.9,-720.6,186.1,772.6,63.1,-143.8197,-0.7669
1643.226,1193.183,-844.861,,7144.0,1.5197,564.8,-745.2,198.8,789.9,63.1,-141.7246,-0.7385
1643.378,1193.276,-810.759,,7111.9,1.5223,548.7,-769.9,211.4,807.2,63.1,-139.6297,-0.7101
1643.531,1193.368,-776.654,,7076.7,1.5249,532.7,-794.5,224.1,824.5,63.1,-137.5349,-0.6816
1643.683,1193.461,-742.548,,7041.3,1.5275,516.6,-819.1,236.7,841.8,63.1,-135.4403,-0.6532
1643.836,1193.553,-708.441,,7008.6,1.5300,500.5,-843.8,249.4,859.0,63.1,-133.3457,-0.6248
1643.988,1193.646,-674.334,,6962.3,1.5326,484.4,-868.4,262.0,876.3,63.2,-131.2513,-0.5964
1644.140,1193.738,-640.228,,6910.3,1.5352,468.3,-893.0,274.7,893.6,63.2,-129.1568,-0.5679
1644.293,1193.831,-606.121,,6860.9,1.5378,452.2,-917.6,287.3,910.9,63.2,-127.0624,-0.5395
1644.445,1193.923,-572.009,,6822.4,1.5404,436.2,-942.3,300.0,928.2,63.2,-124.9681,-0.5111
1644.598,1194.016,-537.894,,6798.7,1.5429,420.1,-966.9,312.6,945.5,63.2,-122.8737,-0.4827
1644.750,1194.108,-503.776,,6781.5,1.5455,404.0,-991.5,325.3,962.8,63.2,-120.7793,-0.4542
1644.902,1194.201,-469.657,,6784.8,1.5481,387.9,-1016.1,337.9,980.1,63.2,-118.6851,-0.4258
1645.055,1194.293,-435.539,,6817.1,1.5507,371.8,-1040.7,350.5,997.3,63.2,-116.5911,-0.3974
1645.207,1194.386,-401.419,,6922.9,1.5532,355.7,-1065.3,363.2,1014.6,63.3,-114.4971,-0.3690
1645.360,1194.478,-367.298,,7044.0,1.5558,339.6,-1089.9,375.8,1031.9,63.3,-112.4032,-0.3405
1645.512,1194.571,-333.177,,7130.6,1.5584,323.5,-1114.5,388.5,1049.2,63.3,-110.3093,-0.3121
1645.664,1194.663,-299.058,,7173.8,1.5609,307.4,-1139.1,401.1,1066.4,63.3,-108.2156,-0.2837
1645.817,1194.755,-264.938,,7168.6,1.5635,291.3,-1163.6,413.7,1083.7,63.3,-106.1219,-0.2553
1645.969,1194.848,-230.814,,7157.2,1.5661,275.2,-1188.2,426.4,1101.0,63.3,-104.0281,-0.2268
1646.122,1194.940,-196.688,,7133.7,1.5686,259.1,-1212.8,439.0,1118.2,63.3,-101.9343,-0.1984
1646.274,1195.033,-158.074,,7106.8,1.5709,239.7,-1226.4,448.5,1129.7,63.3,-99.8314,-0.1678
1646.426,1195.125,-112.834,,7085.9,1.5725,214.4,-1220.1,452.3,1130.7,63.3,-97.7122,-0.1332
1646.579,1195.218,-67.209,,7074.6,1.5741,189.1,-1213.7,456.1,1131.7,63.3,-95.5930,-0.0987
1646.731,1195.310,-21.585,,7073.2,1.5757,163.8,-1207.4,459.9,1132.7,63.2,-93.4739,-0.0641
1646.884,1195.403,24.041,,7092.0,1.5773,138.5,-1201.1,463.8,1133.7,63.2,-91.3546,-0.0296
1647.036,1195.495,69.664,,7122.8,1.5789,113.2,-1194.8,467.6,1134.7,63.2,-89.2355,0.0050
1647.188,1195.588,115.285,,7155.0,1.5805,87.9,-1188.4,471.4,1135.7,63.2,-87.1165,0.0395
1647.341,1195.680,160.905,,7173.0,1.5821,62.6,-1182.1,475.2,1136.7,63.1,-84.9975,0.0741
1647.493,1195.773,206.526,,7172.8,1.5837,37.3,-1175.7,479.0,1137.6,63.1,-82.8784,0.1087
1647.646,1195.865,252.150,,7175.7,1.5853,12.0,-1169.4,482.8,1138.6,63.1,-80.7592,0.1432
1647.798,1195.958,297.774,,7166.0,1.5869,-13.3,-1163.1,486.6,1139.6,63.0,-78.6400,0.1778
1647.950,1196.050,343.395,,7135.3,1.5885,-38.6,-1156.7,490.4,1140.6,63.0,-76.5209,0.2123
1648.103,1196.143,389.013,,7098.0,1.5901,-63.8,-1150.4,494.2,1141.6,63.0,-74.4020,0.2469
1648.255,1196.235,434.625,,7080.6,1.5917,-89.1,-1144.0,498.0,1142.5,63.0,-72.2833,0.2814
1648.408,1196.328,480.233,,7107.1,1.5933,-114.4,-1137.7,501.8,1143.5,62.9,-70.1648,0.3159
1648.560,1196.420,525.842,,7135.2,1.5949,-139.7,-1131.3,505.6,1144.5,62.9,-68.0462,0.3505
1648.712,1196.513,571.453,,7141.3,1.5965,-165.0,-1125.0,509.4,1145.4,62.9,-65.9276,0.3850
1648.865,1196.605,617.065,,7145.2,1.5981,-190.2,-1118.6,513.2,1146.4,62.8,-63.8088,0.4196
1649.017,1196.698,662.676,,7178.2,1.5997,-215.5,-1112.2,517.0,1147.4,62.8,-61.6902,0.4541
1649.170,1196.790,708.283,,7222.1,1.6013,-240.8,-1105.9,520.8,1148.3,62.8,-59.5717,0.4886
1649.322,1196.883,753.890,,7269.8,1.6029,-266.0,-1099.5,524.6,1149.3,62.8,-57.4533,0.5232
1649.474,1196.975,799.496,,7303.3,1.6044,-291.3,-1093.1,528.4,1150.2,62.7,-55.3348,0.5577
1649.627,1197.068,835.042,,7291.1,1.6112,-315.4,-1061.3,521.5,1136.2,62.7,-53.1887,0.5810
1649.779,1197.160,866.861,,7265.5,1.6198,-339.2,-1020.1,510.7,1116.7,62.6,-51.0323,0.6002
1649.932,1197.252,898.679,,7245.7,1.6285,-362.9,-978.9,499.9,1097.1,62.6,-48.8759,0.6193
1650.084,1197.345,930.492,,7225.2,1.6371,-386.6,-937.6,489.1,1077.6,62.5,-46.7197,0.6385
1650.236,1197.437,962.300,,7199.9,1.6457,-410.3,-896.4,478.3,1058.0,62.4,-44.5635,0.6576
1650.389,1197.530,994.106,,7193.5,1.6543,-434.0,-855.2,467.5,1038.5,62.4,-42.4074,0.6768
1650.541,1197.622,1025.913,,7200.5,1.6630,-457.7,-814.0,456.6,1018.9,62.3,-40.2512,0.6959
1650.694,1197.715,1057.722,,7200.4,1.6716,-481.4,-772.7,445.8,999.4,62.3,-38.0950,0.7151
1650.846,1197.807,1089.532,,7161.7,1.6803,-505.1,-731.5,435.0,979.8,62.2,-35.9387,0.7342
1650.998,1197.900,1121.341,,7089.2,1.6889,-528.8,-690.3,424.2,960.3,62.2,-33.7826,0.7534
1651.151,1197.992,1153.146,,7048.8,1.6975,-552.5,-649.0,413.4,940.7,62.1,-31.6265,0.7725
1651.303,1198.085,1184.947,,7070.6,1.7062,-576.3,-607.8,402.5,921.2,62.0,-29.4704,0.7916
1651.456,1198.177,1216.741,,7080.6,1.7148,-600.0,-566.6,391.7,901.6,62.0,-27.3144,0.8108
1651.608,1198.270,1248.532,,7014.8,1.7234,-623.7,-525.3,380.9,882.1,61.9,-25.1585,0.8299
1651.760,1198.362,1280.321,,6940.6,1.7321,-647.4,-484.1,370.1,862.5,61.9,-23.0026,0.8490
1651.913,1198.455,1312.110,,6859.6,1.7407,-671.1,-442.9,359.3,843.0,61.8,-20.8469,0.8682
1652.065,1198.547,1343.898,,6833.1,1.7493,-694.8,-401.6,348.5,823.4,61.7,-18.6911,0.8873
1652.218,1198.640,1375.686,,6869.3,1.7580,-718.5,-360.4,337.6,803.9,61.7,-16.5354,0.9064
1652.370,1198.732,1407.474,,6917.4,1.7666,-742.2,-319.2,326.8,784.3,61.6,-14.3795,0.9255
1652.522,1198.824,1439.261,,7098.1,1.7752,-765.9,-277.9,316.0,764.8,61.6,-12.2237,0.9447
1652.675,1198.917,1471.049,,7257.0,1.7839,-789.6,-236.7,305.2,745.2,61.5,-10.0679,0.9638
1652.827,1199.009,1496.926,,7365.4,1.7930,-811.3,-193.9,293.2,728.0,61.4,-7.9206,0.9801
1652.980,1199.102,1493.311,,7300.8,1.8069,-814.9,-137.2,271.3,731.1,61.4,-5.8482,0.9716
1653.132,1199.194,1487.602,,7258.6,1.8207,-818.5,-80.5,249.4,734.3,61.3,-3.7757,0.9630
1653.284,1199.287,1481.891,,7368.3,1.8346,-822.2,-23.9,227.5,737.5,61.2,-1.7034,0.9545
1653.437,1199.379,1476.180,,7531.5,1.8485,-825.8,32.8,205.6,740.6,61.1,0.3689,0.9459
1653.589,1199.472,1470.468,,7684.1,1.8623,-829.4,89.4,183.7,743.8,61.0,2.4411,0.9374
1653.742,1199.564,1464.758,,7822.7,1.8762,-833.0,146.1,161.8,747.0,60.9,4.5134,0.9288
1653.894,1199.657,1459.048,,7945.4,1.8901,-836.7,202.7,139.8,750.2,60.9,6.5857,0.9203
1654.046,1199.749,1453.336,,8003.0,1.9039,-840.3,259.4,117.9,753.3,60.8,8.6580,0.9117
1654.199,1199.842,1447.621,,7990.1,1.9178,-843.9,316.1,96.0,756.5,60.7,10.7303,0.9032
1654.351,1199.934,1441.899,,7956.1,1.9317,-847.5,372.7,74.1,759.7,60.6,12.8025,0.8946
1654.504,1200.027,1436.172,,7907.2,1.9455,-851.1,429.4,52.2,762.9,60.5,14.8747,0.8861
1654.656,1200.119,1430.441,,7863.8,1.9594,-854.7,486.1,30.3,766.1,60.5,16.9469,0.8775
1654.808,1200.212,1424.710,,7841.9,1.9733,-858.4,542.7,8.4,769.3,60.4,19.0192,0.8690
1654.961,1200.304,1418.980,,7819.3,1.9871,-862.0,599.4,-13.5,772.5,60.3,21.0914,0.8604
1655.113,1200.396,1413.248,,7803.3,2.0010,-865.6,656.1,-35.5,775.7,60.2,23.1636,0.8518
1655.266,1200.489,1407.511,,7840.2,2.0149,-869.2,712.7,-57.4,778.9,60.1,25.2358,0.8433
1655.418,1200.581,1401.771,,7953.4,2.0287,-872.8,769.4,-79.3,782.1,60.0,27.3079,0.8347
1655.570,1200.674,1396.028,,8021.0,2.0426,-876.4,826.1,-101.2,785.3,60.0,29.3801,0.8262
1655.723,1200.766,1390.284,,7935.4,2.0565,-880.0,882.7,-123.1,788.5,59.9,31.4521,0.8176
1655.875,1200.859,1384.540,,7853.3,2.0703,-883.6,939.4,-145.0,791.7,59.8,33.5240,0.8090
1656.028,1200.951,1378.796,,7780.6,2.0842,-887.2,996.0,-166.9,795.0,59.7,35.5959,0.8005
1656.180,1201.044,1353.152,,7875.9,2.0979,-879.6,1045.3,-188.0,810.1,59.6,37.6249,0.7825
1656.332,1201.136,1306.716,,7948.1,2.1116,-859.4,1086.3,-208.1,838.5,59.5,39.6063,0.7541
1656.485,1201.229,1259.859,,7945.5,2.1252,-839.3,1127.2,-228.2,866.9,59.5,41.5877,0.7256
1656.637,1201.321,1213.003,,7923.7,2.1388,-819.2,1168.2,-248.3,895.3,59.4,43.5690,0.6972
1656.790,1201.414,1166.148,,7868.8,2.1524,-799.1,1209.2,-268.4,923.7,59.3,45.5502,0.6688
